city,date,pm25,pm10,no2,o3,co,so2,sub_pm25,sub_pm10,sub_no2,sub_o3,sub_co,sub_so2,aqi,dominant_pollutant
Mumbai,2022-01-16,,,,,,,,,,,,,,
Mumbai,2022-01-17,92.0,230.5,101.0,,,51.0,204.4,187.0,121.0,,,63.5,204.4,pm25
Mumbai,2022-01-18,,,,,,,,,,,,,,
Mumbai,2022-01-19,,,,,,,,,,,,,,
Mumbai,2022-01-20,49.2,187.0,,,,12.7,81.7,158.1,,,,15.9,158.1,pm10
Mumbai,2022-01-21,33.5,153.3,49.2,,,47.0,55.2,135.8,61.3,,,58.5,135.8,pm10
Mumbai,2022-01-22,50.0,113.7,22.5,,,58.0,83.1,109.4,28.1,,,72.4,109.4,pm10
Mumbai,2022-01-23,551.5,360.0,18.5,,,41.7,401.0,312.3,23.1,,,51.9,401.0,pm25
Mumbai,2022-01-24,86.8,229.2,48.6,,,3.0,189.2,186.2,60.5,,,3.8,189.2,pm25
Mumbai,2022-01-25,108.9,251.7,76.7,,,10.4,262.0,201.7,95.8,,,13.0,262.0,pm25
Mumbai,2022-01-26,88.8,246.5,55.1,,,9.7,196.0,197.7,68.8,,,12.2,197.7,pm10
Mumbai,2022-01-27,,,,,,,,,,,,,,
Mumbai,2022-01-28,54.1,286.6,42.8,,,88.8,90.1,236.6,53.3,,,103.6,236.6,pm10
Mumbai,2022-01-29,62.7,235.2,74.4,75.9,1534.3,70.2,106.8,190.1,93.0,75.9,401.0,87.7,401.0,co
Mumbai,2022-01-30,72.9,236.4,86.8,122.3,1988.6,51.5,141.8,191.0,106.8,132.5,401.0,64.2,401.0,co
Mumbai,2022-01-31,78.9,205.3,98.0,64.4,1248.3,32.3,162.0,170.3,118.0,64.4,401.0,40.4,401.0,co
Mumbai,2022-02-01,120.9,273.6,77.4,3.7,1327.1,35.4,,223.6,96.7,3.7,401.0,44.3,401.0,co
Mumbai,2022-02-02,102.1,246.5,84.3,22.3,1497.1,44.5,238.9,197.6,104.3,22.3,401.0,55.3,401.0,co
Mumbai,2022-02-03,39.5,241.5,11.7,,,28.6,65.4,194.4,14.6,,,35.8,194.4,pm10
Mumbai,2022-02-04,84.0,242.5,7.5,,,21.0,179.5,195.0,9.4,,,26.2,195.0,pm10
Mumbai,2022-02-05,69.8,207.0,27.1,,,17.8,130.9,171.4,33.9,,,22.2,171.4,pm10
Mumbai,2022-02-06,,,,,,,,,,,,,,
Mumbai,2022-02-07,,,,,,,,,,,,,,
Mumbai,2022-02-08,,,,,,,,,,,,,,
Mumbai,2022-02-09,,,,,,,,,,,,,,
Mumbai,2022-02-10,,,,,,,,,,,,,,
Mumbai,2022-02-11,,,,,,,,,,,,,,
Mumbai,2022-02-12,,,,,,,,,,,,,,
Mumbai,2022-02-13,,,,,,,,,,,,,,
Mumbai,2022-02-14,,,,,,,,,,,,,,
Mumbai,2022-02-15,,,,,,,,,,,,,,
Mumbai,2022-02-16,,,,,,,,,,,,,,
Mumbai,2022-02-17,,,,,,,,,,,,,,
Mumbai,2022-02-18,,,,,,,,,,,,,,
Mumbai,2022-02-19,,,,,,,,,,,,,,
Mumbai,2022-02-20,,,,,,,,,,,,,,
Mumbai,2022-02-21,,,,,,,,,,,,,,
Mumbai,2022-02-22,,,,,,,,,,,,,,
Mumbai,2022-02-23,,,,,,,,,,,,,,
Mumbai,2022-02-24,,,,,,,,,,,,,,
Mumbai,2022-02-25,,,,,,,,,,,,,,
Mumbai,2022-02-26,,,,,,,,,,,,,,
Mumbai,2022-02-27,,,,,,,,,,,,,,
Mumbai,2022-02-28,,,,,,,,,,,,,,
Mumbai,2022-03-01,,,,,,,,,,,,,,
Mumbai,2022-03-02,,,,,,,,,,,,,,
Mumbai,2022-03-03,,,,,,,,,,,,,,
Mumbai,2022-03-04,,,,,,,,,,,,,,
Mumbai,2022-03-05,,,,,,,,,,,,,,
Mumbai,2022-03-06,,,,,,,,,,,,,,
Mumbai,2022-03-07,,,,,,,,,,,,,,
Mumbai,2022-03-08,,,,,,,,,,,,,,
Mumbai,2022-03-09,,,,,,,,,,,,,,
Mumbai,2022-03-10,,,,,,,,,,,,,,
Mumbai,2022-03-11,,,,,,,,,,,,,,
Mumbai,2022-03-12,,,,,,,,,,,,,,
Mumbai,2022-03-13,,,,,,,,,,,,,,
Mumbai,2022-03-14,,,,,,,,,,,,,,
Mumbai,2022-03-15,,,,,,,,,,,,,,
Mumbai,2022-03-16,,,,,,,,,,,,,,
Mumbai,2022-03-17,,,,,,,,,,,,,,
Mumbai,2022-03-18,,,,,,,,,,,,,,
Mumbai,2022-03-19,,,,,,,,,,,,,,
Mumbai,2022-03-20,,,,,,,,,,,,,,
Mumbai,2022-03-21,,,,,,,,,,,,,,
Mumbai,2022-03-22,,,,,,,,,,,,,,
Mumbai,2022-03-23,,,,,,,,,,,,,,
Mumbai,2022-03-24,28.0,102.4,28.5,,,1.3,46.7,101.9,35.6,,,1.7,101.9,pm10
Mumbai,2022-03-25,30.3,106.0,53.7,38.5,689.9,4.4,,104.3,67.0,38.5,401.0,5.5,401.0,co
Mumbai,2022-03-26,136.0,131.6,47.5,66.2,592.4,7.3,312.5,121.3,59.2,66.2,401.0,9.2,401.0,co
Mumbai,2022-03-27,510.5,112.4,35.7,63.2,427.9,6.3,401.0,108.6,44.6,63.2,401.0,7.8,401.0,co
Mumbai,2022-03-28,,,,,,,,,,,,,,
Mumbai,2022-03-29,44.3,152.5,53.1,65.5,709.0,9.6,73.5,135.2,66.3,65.5,401.0,11.9,401.0,co
Mumbai,2022-03-30,37.0,154.6,48.4,61.5,891.2,11.8,61.1,136.6,60.3,61.5,401.0,14.8,401.0,co
Mumbai,2022-03-31,45.9,152.9,53.7,56.3,991.9,17.2,76.2,135.5,67.0,56.3,401.0,21.5,401.0,co
Mumbai,2022-04-01,80.3,256.1,53.3,47.0,865.6,19.7,166.9,206.1,66.4,47.0,401.0,24.6,401.0,co
Mumbai,2022-04-02,66.5,129.3,,,548.8,3.2,119.8,119.8,,,401.0,3.9,401.0,co
Mumbai,2022-04-03,56.0,106.7,,,546.2,4.2,93.2,104.8,,,401.0,5.3,401.0,co
Mumbai,2022-04-04,41.5,84.6,,,498.6,7.4,68.8,84.6,,,401.0,9.3,401.0,co
Mumbai,2022-04-05,35.0,79.5,,,567.5,7.6,57.8,79.5,,,401.0,9.5,401.0,co
Mumbai,2022-04-06,32.5,68.8,,,747.1,7.2,53.5,68.8,,,401.0,8.9,401.0,co
Mumbai,2022-04-07,39.4,71.5,,,702.9,4.1,65.2,71.5,,,401.0,5.1,401.0,co
Mumbai,2022-04-08,25.8,87.4,31.1,54.0,487.5,23.1,43.1,87.4,38.9,54.0,401.0,28.8,401.0,co
Mumbai,2022-04-09,30.7,105.4,28.2,40.6,245.0,24.0,,103.9,35.3,40.6,401.0,30.0,401.0,co
Mumbai,2022-04-10,22.7,67.0,26.5,,,22.5,37.8,67.0,33.1,,,28.1,67.0,pm10
Mumbai,2022-04-11,33.3,110.1,36.7,58.4,726.2,23.6,54.9,107.0,45.9,58.4,401.0,29.5,401.0,co
Mumbai,2022-04-12,37.3,133.1,40.1,65.6,829.4,26.1,61.7,122.4,,65.6,401.0,32.6,401.0,co
Mumbai,2022-04-13,33.9,138.9,38.7,68.3,768.1,26.1,55.9,126.2,48.4,68.3,401.0,32.7,401.0,co
Mumbai,2022-04-14,45.1,82.6,32.5,56.8,621.9,27.3,74.8,82.6,40.6,56.8,401.0,34.1,401.0,co
Mumbai,2022-04-15,24.7,124.6,32.5,55.6,341.8,23.8,41.1,116.7,40.7,55.6,401.0,29.8,401.0,co
Mumbai,2022-04-16,69.1,107.0,24.4,50.9,371.9,14.9,128.8,105.0,30.5,,401.0,18.6,401.0,co
Mumbai,2022-04-17,25.7,94.2,12.0,35.2,378.8,8.5,42.8,94.2,15.1,35.2,401.0,10.7,401.0,co
Mumbai,2022-04-18,25.4,94.7,12.1,412.4,939.0,6.9,42.3,94.7,15.1,338.4,401.0,8.6,401.0,co
Mumbai,2022-04-19,25.0,81.5,11.6,40.8,438.8,24.8,41.6,81.5,14.5,40.8,401.0,31.1,401.0,co
Mumbai,2022-04-20,97.2,96.3,16.6,40.7,677.5,5.6,222.1,96.3,20.8,40.7,401.0,6.9,401.0,co
Mumbai,2022-04-21,54.3,119.9,27.9,41.4,930.0,7.0,90.4,113.5,34.9,41.4,401.0,8.8,401.0,co
Mumbai,2022-04-22,54.1,131.2,31.7,40.5,770.4,6.6,90.1,121.1,39.6,40.5,401.0,8.2,401.0,co
Mumbai,2022-04-23,45.7,114.6,26.7,,695.0,10.0,75.9,110.0,33.3,,401.0,12.5,401.0,co
Mumbai,2022-04-24,32.2,71.6,15.9,,378.3,10.5,53.1,71.6,19.9,,401.0,13.1,401.0,co
Mumbai,2022-04-25,40.3,151.7,31.8,40.6,588.5,7.2,66.8,134.7,39.8,40.6,401.0,9.0,401.0,co
Mumbai,2022-04-26,70.5,113.9,14.3,40.1,536.0,8.3,133.4,109.6,17.9,40.1,401.0,10.4,401.0,co
Mumbai,2022-04-27,,,,,,,,,,,,,,
Mumbai,2022-04-28,33.0,105.2,20.1,40.2,642.1,9.2,54.3,103.8,25.1,40.2,401.0,11.5,401.0,co
Mumbai,2022-04-29,24.6,72.7,14.2,40.2,1130.8,6.3,41.1,72.7,17.7,40.2,401.0,7.9,401.0,co
Mumbai,2022-04-30,23.8,80.4,11.7,40.2,590.0,6.7,39.6,80.4,14.6,40.2,401.0,8.3,401.0,co
Mumbai,2022-05-01,15.3,45.3,9.6,40.2,348.1,6.2,25.5,45.3,12.0,40.2,401.0,7.7,401.0,co
Mumbai,2022-05-02,67.9,81.0,10.1,40.0,261.4,6.0,124.6,81.0,12.7,40.0,401.0,7.5,401.0,co
Mumbai,2022-05-03,,,,,,,,,,,,,,
Mumbai,2022-05-04,53.3,153.9,11.5,40.1,278.9,9.0,88.7,136.2,14.4,40.1,401.0,11.3,401.0,co
Mumbai,2022-05-05,29.3,109.6,8.2,40.4,349.5,6.7,48.9,106.7,10.2,40.4,401.0,8.3,401.0,co
Mumbai,2022-05-06,49.1,142.4,7.3,40.4,340.0,6.1,81.6,128.5,9.1,40.4,401.0,7.6,401.0,co
Mumbai,2022-05-07,50.0,137.3,8.7,40.8,332.1,6.9,83.0,125.1,10.9,40.8,401.0,8.6,401.0,co
Mumbai,2022-05-08,33.7,104.5,9.5,40.6,316.2,7.1,55.5,103.3,11.8,40.6,401.0,8.8,401.0,co
Mumbai,2022-05-09,25.1,85.8,6.9,40.3,256.4,5.7,41.8,85.8,8.6,40.3,401.0,7.1,401.0,co
Mumbai,2022-05-10,23.9,79.6,6.9,40.0,255.7,5.2,39.8,79.6,8.7,40.0,401.0,6.5,401.0,co
Mumbai,2022-05-11,28.8,86.8,4.2,40.3,288.4,6.3,48.0,86.8,5.2,40.3,401.0,7.9,401.0,co
Mumbai,2022-05-12,27.1,96.3,5.1,40.4,340.3,6.2,45.1,96.3,6.4,40.4,401.0,7.8,401.0,co
Mumbai,2022-05-13,36.3,124.5,4.9,40.4,342.5,5.9,60.0,116.6,6.1,40.4,401.0,7.4,401.0,co
Mumbai,2022-05-14,39.7,138.5,4.0,40.2,309.4,6.1,65.7,125.9,5.0,40.2,401.0,7.6,401.0,co
Mumbai,2022-05-15,27.3,87.6,4.7,40.6,251.9,6.4,45.5,87.6,5.9,40.6,401.0,8.0,401.0,co
Mumbai,2022-05-16,38.8,154.0,8.3,40.5,265.0,8.8,64.1,136.2,10.3,40.5,401.0,11.0,401.0,co
Mumbai,2022-05-17,60.6,175.7,6.3,40.5,339.4,6.8,,150.6,7.9,40.5,401.0,8.5,401.0,co
Mumbai,2022-05-18,81.5,248.3,9.0,40.5,320.0,7.7,171.1,198.9,11.3,40.5,401.0,9.6,401.0,co
Mumbai,2022-05-19,60.8,196.3,6.7,40.4,360.9,5.9,,164.4,8.4,40.4,401.0,7.3,401.0,co
Mumbai,2022-05-20,47.0,200.8,4.0,40.8,333.3,6.5,78.0,167.3,5.0,40.8,401.0,8.1,401.0,co
Mumbai,2022-05-21,37.6,113.8,3.6,40.5,350.2,7.9,62.2,109.5,4.5,40.5,401.0,9.8,401.0,co
Mumbai,2022-05-22,21.5,80.7,2.7,40.2,317.1,5.7,35.9,80.7,3.3,40.2,401.0,7.1,401.0,co
Mumbai,2022-05-23,48.9,88.9,2.3,40.6,210.0,5.9,81.3,88.9,2.8,40.6,401.0,7.4,401.0,co
Mumbai,2022-05-24,45.2,96.1,2.3,41.3,237.4,6.5,74.9,96.1,2.9,41.3,401.0,8.1,401.0,co
Mumbai,2022-05-25,24.5,85.6,3.6,41.0,312.1,6.6,40.9,85.6,4.5,41.0,401.0,8.2,401.0,co
Mumbai,2022-05-26,20.7,87.6,4.1,40.8,265.7,6.7,34.5,87.6,5.1,40.8,401.0,8.4,401.0,co
Mumbai,2022-05-27,,,,,,,,,,,,,,
Mumbai,2022-05-28,14.4,80.7,3.9,40.6,261.8,6.7,24.0,80.7,4.8,40.6,401.0,8.3,401.0,co
Mumbai,2022-05-29,18.9,263.5,3.3,40.8,153.3,6.8,31.5,213.5,4.2,40.8,401.0,8.5,401.0,co
Mumbai,2022-05-30,23.3,523.4,3.4,41.0,216.8,7.1,38.8,401.0,4.2,41.0,401.0,8.9,401.0,co
Mumbai,2022-05-31,26.2,239.1,8.4,40.9,190.6,6.6,43.7,192.8,10.5,40.9,401.0,8.2,401.0,co
Mumbai,2022-06-01,24.4,84.9,5.2,40.4,241.9,5.8,40.6,84.9,6.5,40.4,401.0,7.2,401.0,co
Mumbai,2022-06-02,27.9,94.7,2.6,40.3,259.0,5.7,46.6,94.7,3.3,40.3,401.0,7.1,401.0,co
Mumbai,2022-06-03,25.3,99.3,3.2,40.3,291.9,5.9,42.2,99.3,3.9,40.3,401.0,7.3,401.0,co
Mumbai,2022-06-04,21.7,86.9,3.8,40.1,282.5,5.9,36.1,86.9,4.7,40.1,401.0,7.4,401.0,co
Mumbai,2022-06-05,20.9,69.0,3.8,40.3,302.9,6.1,34.9,69.0,4.8,40.3,401.0,7.7,401.0,co
Mumbai,2022-06-06,20.3,67.7,2.1,40.4,295.9,6.2,33.8,67.7,2.6,40.4,401.0,7.8,401.0,co
Mumbai,2022-06-07,14.8,53.3,1.1,40.5,257.0,6.3,24.6,53.3,1.4,40.5,401.0,7.8,401.0,co
Mumbai,2022-06-08,11.7,55.4,2.7,40.6,281.2,6.4,19.5,55.4,3.3,40.6,401.0,8.0,401.0,co
Mumbai,2022-06-09,19.9,45.8,4.4,40.8,500.9,6.5,33.1,45.8,5.5,40.8,401.0,8.2,401.0,co
Mumbai,2022-06-10,10.9,31.5,3.7,40.7,536.4,6.6,18.2,31.5,4.6,40.7,401.0,8.3,401.0,co
Mumbai,2022-06-11,8.7,11.0,1.7,40.8,294.8,6.9,14.5,11.0,2.2,40.8,401.0,8.7,401.0,co
Mumbai,2022-06-12,7.3,12.6,1.5,40.7,278.8,7.1,12.2,12.6,1.9,40.7,401.0,8.8,401.0,co
Mumbai,2022-06-13,11.6,76.9,2.5,40.8,293.5,21.4,19.3,76.9,3.1,40.8,401.0,26.8,401.0,co
Mumbai,2022-06-14,55.6,38.2,6.1,41.6,268.1,29.0,92.5,38.2,7.6,41.6,401.0,36.3,401.0,co
Mumbai,2022-06-15,36.1,34.2,1.0,41.0,266.2,27.6,59.7,34.2,1.3,41.0,401.0,34.6,401.0,co
Mumbai,2022-06-16,17.6,32.3,0.0,41.0,413.1,31.2,29.4,32.3,0.0,41.0,401.0,39.0,401.0,co
Mumbai,2022-06-17,15.5,28.3,0.0,40.8,397.5,33.4,25.8,28.3,0.0,40.8,401.0,41.7,401.0,co
Mumbai,2022-06-18,13.8,23.3,0.3,40.7,301.4,31.1,23.0,23.3,0.4,40.7,401.0,38.8,401.0,co
Mumbai,2022-06-19,7.0,9.6,0.0,40.6,237.1,30.8,11.6,9.6,0.0,40.6,401.0,38.5,401.0,co
Mumbai,2022-06-20,11.7,11.2,0.1,40.8,479.2,30.4,19.5,11.2,0.1,40.8,401.0,38.0,401.0,co
Mumbai,2022-06-21,11.0,13.7,1.0,40.9,400.0,31.9,18.3,13.7,1.2,40.9,401.0,39.9,401.0,co
Mumbai,2022-06-22,17.4,19.9,0.2,40.8,445.4,31.8,29.0,19.9,0.2,40.8,401.0,39.7,401.0,co
Mumbai,2022-06-23,,,,,,,,,,,,,,
Mumbai,2022-06-24,,,,,,,,,,,,,,
Mumbai,2022-06-25,,,,,,,,,,,,,,
Mumbai,2022-06-26,,,,,,,,,,,,,,
Mumbai,2022-06-27,,,,,,,,,,,,,,
Mumbai,2022-06-28,,,,,,,,,,,,,,
Mumbai,2022-06-29,,,,,,,,,,,,,,
Mumbai,2022-06-30,,,,,,,,,,,,,,
Mumbai,2022-07-01,,,,,,,,,,,,,,
Mumbai,2022-07-02,,,,,,,,,,,,,,
Mumbai,2022-07-03,,,,,,,,,,,,,,
Mumbai,2022-07-04,140.0,501.2,0.1,40.6,423.1,38.4,315.6,401.0,0.1,40.6,401.0,48.0,401.0,co
Mumbai,2022-07-05,498.6,183.4,0.5,40.6,611.6,39.6,401.0,155.8,0.6,40.6,401.0,49.5,401.0,co
Mumbai,2022-07-06,985.0,19.2,,,533.8,59.8,401.0,19.2,,,401.0,74.6,401.0,pm25
Mumbai,2022-07-07,985.0,35.8,,,656.2,56.7,401.0,35.8,,,401.0,70.8,401.0,pm25
Mumbai,2022-07-08,499.5,451.0,0.0,41.1,406.7,62.0,401.0,401.0,0.0,41.1,401.0,77.3,401.0,co
Mumbai,2022-07-09,147.9,985.0,0.0,41.0,304.2,94.5,321.7,401.0,0.0,41.0,401.0,105.5,401.0,pm10
Mumbai,2022-07-10,13.6,509.9,0.0,40.8,241.9,84.2,22.7,401.0,0.0,40.8,401.0,102.0,401.0,co
Mumbai,2022-07-11,459.9,508.2,0.0,40.9,323.8,88.8,401.0,401.0,0.0,40.9,401.0,103.6,401.0,co
Mumbai,2022-07-12,500.4,507.0,0.0,41.2,328.8,90.0,401.0,401.0,0.0,41.2,401.0,104.0,401.0,co
Mumbai,2022-07-13,225.0,234.9,0.0,40.5,241.0,90.8,380.9,190.0,0.0,40.5,401.0,104.3,401.0,co
Mumbai,2022-07-14,272.0,27.8,0.0,40.3,358.1,92.5,401.0,27.8,0.0,40.3,401.0,104.8,401.0,co
Mumbai,2022-07-15,161.7,34.5,0.0,40.2,300.0,93.7,332.3,34.5,0.0,40.2,401.0,105.2,401.0,co
Mumbai,2022-07-16,21.6,32.5,0.0,40.4,365.0,91.8,35.9,32.5,0.0,40.4,401.0,104.6,401.0,co
Mumbai,2022-07-17,20.2,34.3,0.0,40.8,275.0,95.5,33.7,34.3,0.0,40.8,401.0,105.8,401.0,co
Mumbai,2022-07-18,16.5,33.4,0.0,40.7,383.1,100.7,27.5,33.4,0.0,40.7,401.0,107.5,401.0,co
Mumbai,2022-07-19,19.6,38.1,0.0,40.9,290.0,108.2,32.7,38.1,0.0,40.9,401.0,110.0,401.0,co
Mumbai,2022-07-20,37.6,31.9,0.0,41.2,371.9,117.0,62.1,31.9,0.0,41.2,401.0,112.9,401.0,co
Mumbai,2022-07-21,39.6,52.8,4.2,40.9,386.2,73.0,65.5,52.8,5.2,40.9,401.0,91.1,401.0,co
Mumbai,2022-07-22,18.6,35.2,6.6,41.0,311.2,49.2,30.9,35.2,8.2,41.0,401.0,61.2,401.0,co
Mumbai,2022-07-23,18.7,28.6,6.6,40.7,285.6,48.4,31.2,28.6,8.2,40.7,401.0,60.3,401.0,co
Mumbai,2022-07-24,14.0,30.1,,,335.0,71.6,23.3,30.1,,,401.0,89.4,401.0,co
Mumbai,2022-07-25,17.2,31.4,0.4,40.7,259.4,48.6,28.6,31.4,0.5,40.7,401.0,60.6,401.0,co
Mumbai,2022-07-26,,,,,,,,,,,,,,
Mumbai,2022-07-27,26.0,124.5,,41.5,977.5,61.4,43.4,116.6,,41.5,401.0,76.6,401.0,co
Mumbai,2022-07-28,28.0,58.9,,41.7,971.2,61.3,46.6,58.9,,41.7,401.0,76.6,401.0,co
Mumbai,2022-07-29,23.1,159.2,8.5,41.7,443.8,62.5,38.4,139.7,10.7,41.7,401.0,78.0,401.0,co
Mumbai,2022-07-30,21.6,64.3,7.6,41.6,426.2,63.3,36.1,64.3,9.5,41.6,401.0,79.1,401.0,co
Mumbai,2022-07-31,20.7,123.6,7.9,41.4,348.8,62.3,34.5,116.0,9.9,41.4,401.0,77.8,401.0,co
Mumbai,2022-08-01,18.1,143.0,7.7,41.3,292.1,61.5,30.1,128.9,9.6,41.3,401.0,76.8,401.0,co
Mumbai,2022-08-02,19.1,117.5,7.8,41.3,307.6,62.1,31.9,112.0,9.8,41.3,401.0,77.6,401.0,co
Mumbai,2022-08-03,40.0,145.6,7.8,41.4,425.0,66.4,66.3,130.6,9.7,41.4,401.0,82.9,401.0,co
Mumbai,2022-08-04,,,,,,,,,,,,,,
Mumbai,2022-08-05,,,,,,,,,,,,,,
Mumbai,2022-08-06,,,,,,,,,,,,,,
Mumbai,2022-08-07,,,,,,,,,,,,,,
Mumbai,2022-08-08,,,,,,,,,,,,,,
Mumbai,2022-08-09,,,,,,,,,,,,,,
Mumbai,2022-08-10,,,,,,,,,,,,,,
Mumbai,2022-08-11,,,,,,,,,,,,,,
Mumbai,2022-08-12,,,,,,,,,,,,,,
Mumbai,2022-08-13,,,,,,,,,,,,,,
Mumbai,2022-08-14,,,,,,,,,,,,,,
Mumbai,2022-08-15,,,,,,,,,,,,,,
Mumbai,2022-08-16,,,,,,,,,,,,,,
Mumbai,2022-08-17,,,,,,,,,,,,,,
Mumbai,2022-08-18,,,,,,,,,,,,,,
Mumbai,2022-08-19,,,,,,,,,,,,,,
Mumbai,2022-08-20,,,,,,,,,,,,,,
Mumbai,2022-08-21,,,,,,,,,,,,,,
Mumbai,2022-08-22,,,,,,,,,,,,,,
Mumbai,2022-08-23,,,,,,,,,,,,,,
Mumbai,2022-08-24,,,,,,,,,,,,,,
Mumbai,2022-08-25,,,,,,,,,,,,,,
Mumbai,2022-08-26,,,,,,,,,,,,,,
Mumbai,2022-08-27,,,,,,,,,,,,,,
Mumbai,2022-08-28,,,,,,,,,,,,,,
Mumbai,2022-08-29,,,,,,,,,,,,,,
Mumbai,2022-08-30,,,,,,,,,,,,,,
Mumbai,2022-08-31,,,,,,,,,,,,,,
Mumbai,2022-09-01,,,,,,,,,,,,,,
Mumbai,2022-09-02,,,,,,,,,,,,,,
Mumbai,2022-09-03,,,,,,,,,,,,,,
Mumbai,2022-09-04,,,,,,,,,,,,,,
Mumbai,2022-09-05,,,,,,,,,,,,,,
